index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2021/12/22 14:08:23.484, 73.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 12 %, 4 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:08:23.486, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:08:23.487, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:08:23.489, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:08:23.491, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:08:23.493, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:08:23.495, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:08:23.497, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:08:28.499, 69.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 14 %, 3 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:08:28.501, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:08:28.503, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:08:28.505, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:08:28.507, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:08:28.509, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:08:28.511, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:08:28.513, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:08:33.515, 80.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 14 %, 4 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:08:33.517, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:08:33.519, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:08:33.521, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:08:33.523, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:08:33.525, 56.51 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:08:33.527, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:08:33.529, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:08:38.531, 69.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 11 %, 3 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:08:38.533, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:08:38.535, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:08:38.536, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:08:38.538, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:08:38.540, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:08:38.542, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:08:38.544, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:08:43.546, 80.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 10 %, 4 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:08:43.548, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:08:43.550, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:08:43.552, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:08:43.554, 54.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:08:43.555, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:08:43.558, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:08:43.560, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:08:48.562, 75.41 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 28 %, 13 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:08:48.564, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:08:48.566, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:08:48.568, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:08:48.570, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:08:48.572, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:08:48.574, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:08:48.576, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:08:53.578, 77.36 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 14 %, 6 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:08:53.580, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:08:53.582, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:08:53.584, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:08:53.586, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:08:53.588, 56.51 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:08:53.590, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:08:53.592, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:08:58.594, 67.64 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 7 %, 3 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:08:58.596, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:08:58.598, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:08:58.600, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:08:58.602, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:08:58.604, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:08:58.606, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:08:58.607, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:03.610, 84.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 10 %, 4 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:03.612, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:03.613, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:03.615, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:03.617, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:03.619, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:03.621, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:03.623, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:08.625, 143.14 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 42 %, 17 %, 33, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:08.627, 54.04 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:08.629, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:08.631, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:08.633, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:08.636, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:08.638, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:08.639, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:13.642, 85.07 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 12 %, 9 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:13.644, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:13.649, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:13.653, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:13.655, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:13.657, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:13.658, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:13.660, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:18.662, 97.21 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 15 %, 10 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:18.664, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:18.666, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:18.668, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:18.670, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:18.672, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:18.674, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:18.675, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:23.677, 158.65 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 19 %, 12 %, 33, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:23.679, 54.04 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:23.681, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:23.683, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:23.685, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:23.687, 56.47 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:23.689, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:23.692, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:28.694, 61.33 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 15 %, 10 %, 31, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:28.696, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:28.698, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:28.699, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:28.701, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:28.703, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:28.705, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:28.707, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:33.709, 77.36 W, 1365 MHz, 877 MHz, 1365 MHz, [N/A], 12 %, 5 %, 31, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:33.711, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:33.713, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:33.715, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:33.717, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:33.719, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:33.721, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:33.722, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:38.725, 73.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 11 %, 5 %, 31, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:38.726, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:38.728, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:38.730, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:38.732, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:38.734, 56.51 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:38.736, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:38.738, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:43.740, 147.02 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 17 %, 10 %, 33, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:43.742, 54.04 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:43.744, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:43.746, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:43.748, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:43.750, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:43.752, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:43.754, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:48.756, 72.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 3 %, 1 %, 32, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:48.758, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:48.760, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:48.762, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:48.764, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:48.766, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
6, 2021/12/22 14:09:48.768, 55.53 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32198 MiB, 312 MiB
7, 2021/12/22 14:09:48.770, 53.56 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32198 MiB, 312 MiB
0, 2021/12/22 14:09:53.773, 68.61 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 9 %, 2 %, 31, P0, 32510 MiB, 1076 MiB, 31434 MiB
1, 2021/12/22 14:09:53.775, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
2, 2021/12/22 14:09:53.777, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
3, 2021/12/22 14:09:53.779, 53.10 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
4, 2021/12/22 14:09:53.780, 55.01 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32198 MiB, 312 MiB
5, 2021/12/22 14:09:53.784, 56.02 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 33, P0, 32510 MiB, 32198 MiB, 312 MiB
