index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
5, 2021/11/18 11:33:27.640, 156.51 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A], 76 %, 48 %, 49, P0, 32510 MiB, 26708 MiB, 5802 MiB
6, 2021/11/18 11:33:27.642, 139.26 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 43 %, 30 %, 47, P0, 32510 MiB, 25226 MiB, 7284 MiB
7, 2021/11/18 11:33:27.644, 144.21 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 40 %, 28 %, 42, P0, 32510 MiB, 27168 MiB, 5342 MiB
0, 2021/11/18 11:33:32.646, 65.26 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 37, P0, 32510 MiB, 25550 MiB, 6960 MiB
1, 2021/11/18 11:33:32.649, 66.76 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A], 0 %, 0 %, 44, P0, 32510 MiB, 26984 MiB, 5526 MiB
2, 2021/11/18 11:33:32.651, 67.73 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 47, P0, 32510 MiB, 27188 MiB, 5322 MiB
3, 2021/11/18 11:33:32.652, 65.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 39, P0, 32510 MiB, 26796 MiB, 5714 MiB
4, 2021/11/18 11:33:32.654, 67.16 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 37, P0, 32510 MiB, 27112 MiB, 5398 MiB
5, 2021/11/18 11:33:32.656, 71.57 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 46, P0, 32510 MiB, 26708 MiB, 5802 MiB
6, 2021/11/18 11:33:32.658, 68.22 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 44, P0, 32510 MiB, 25226 MiB, 7284 MiB
7, 2021/11/18 11:33:32.660, 65.70 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 39, P0, 32510 MiB, 27168 MiB, 5342 MiB
0, 2021/11/18 11:33:37.662, 65.74 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 38, P0, 32510 MiB, 25550 MiB, 6960 MiB
1, 2021/11/18 11:33:37.664, 66.76 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 0 %, 0 %, 44, P0, 32510 MiB, 26984 MiB, 5526 MiB
