system_time,cpu_usage_usr,cpu_usage_sys,cpu_usage_idl,cpu_usage_wai,cpu_usage_hiq,cpu_usage_siq,memory_used,memory_buff,memory_cach,memory_free,load_1m,load_5m,load_15m
2021-01-05 23:08:20,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.72,0.71,0.52
2021-01-05 23:08:21,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.72,0.71,0.52
2021-01-05 23:08:22,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.82,0.73,0.53
2021-01-05 23:08:23,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.82,0.73,0.53
2021-01-05 23:08:24,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.82,0.73,0.53
2021-01-05 23:08:25,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.82,0.73,0.53
2021-01-05 23:08:26,3,0,97,0,0,0,14.5G,100M,4647M,735G,0.82,0.73,0.53
2021-01-05 23:08:27,3,0,97,0,0,0,14.5G,100M,4647M,735G,0.84,0.73,0.53
2021-01-05 23:08:28,3,0,97,0,0,0,14.5G,100M,4647M,735G,0.84,0.73,0.53
2021-01-05 23:08:29,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.84,0.73,0.53
2021-01-05 23:08:30,3,0,97,0,0,0,14.5G,100M,4649M,735G,0.84,0.73,0.53
2021-01-05 23:08:31,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.84,0.73,0.53
2021-01-05 23:08:32,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.93,0.75,0.54
2021-01-05 23:08:33,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.93,0.75,0.54
2021-01-05 23:08:34,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.93,0.75,0.54
2021-01-05 23:08:35,3,0,97,0,0,0,14.5G,100M,4648M,735G,0.93,0.75,0.54
2021-01-05 23:08:36,2,0,98,0,0,0,14.5G,100M,4648M,735G,0.93,0.75,0.54
2021-01-05 23:08:37,1,0,98,0,0,0,14.5G,100M,4648M,735G,1.02,0.78,0.54
2021-01-05 23:08:38,5,1,94,0,0,0,14.5G,100M,4648M,735G,1.02,0.78,0.54
2021-01-05 23:08:39,3,0,97,0,0,0,14.5G,100M,4649M,735G,1.02,0.78,0.54
2021-01-05 23:08:40,3,0,97,0,0,0,14.5G,100M,4649M,735G,1.02,0.78,0.54
2021-01-05 23:08:41,3,0,97,0,0,0,14.5G,100M,4649M,735G,1.02,0.78,0.54
2021-01-05 23:08:42,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.02,0.78,0.55
2021-01-05 23:08:43,3,0,97,0,0,0,14.5G,100M,4651M,735G,1.02,0.78,0.55
2021-01-05 23:08:44,3,0,97,0,0,0,14.5G,100M,4651M,735G,1.02,0.78,0.55
2021-01-05 23:08:45,3,0,97,0,0,0,14.5G,100M,4649M,735G,1.02,0.78,0.55
2021-01-05 23:08:46,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.02,0.78,0.55
2021-01-05 23:08:47,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.01,0.78,0.55
2021-01-05 23:08:48,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.01,0.78,0.55
2021-01-05 23:08:49,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.01,0.78,0.55
2021-01-05 23:08:50,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.01,0.78,0.55
2021-01-05 23:08:51,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.01,0.78,0.55
2021-01-05 23:08:52,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.09,0.80,0.56
2021-01-05 23:08:53,3,0,97,0,0,0,14.5G,100M,4649M,735G,1.09,0.80,0.56
2021-01-05 23:08:54,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.09,0.80,0.56
2021-01-05 23:08:55,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.09,0.80,0.56
2021-01-05 23:08:56,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.09,0.80,0.56
2021-01-05 23:08:57,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.01,0.79,0.55
2021-01-05 23:08:58,2,0,98,0,0,0,14.5G,100M,4647M,735G,1.01,0.79,0.55
2021-01-05 23:08:59,1,0,99,0,0,0,14.5G,100M,4647M,735G,1.01,0.79,0.55
