index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
3, 2022/08/02 18:20:36.668, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:20:36.669, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:20:36.671, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:20:36.673, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:20:36.675, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:20:41.677, 229.78 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,61%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:20:41.680, 171.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,60%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:20:41.681, 186.54 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],93%,51%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:20:41.683, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:20:41.685, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:20:41.686, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:20:41.688, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:20:41.690, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:20:46.692, 235.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,65%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:20:46.693, 205.49 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,57%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:20:46.695, 196.71 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],93%,56%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:20:46.697, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:20:46.698, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:20:46.700, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:20:46.702, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:20:46.704, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:20:51.706, 213.66 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,64%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:20:51.708, 211.84 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,54%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:20:51.710, 222.69 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],94%,52%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:20:51.712, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:20:51.714, 39.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:20:51.715, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:20:51.717, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:20:51.719, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:20:56.721, 275.97 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,67%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:20:56.722, 254.37 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,60%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:20:56.724, 295.94 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],100%,58%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:20:56.726, 40.81 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:20:56.731, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:20:56.732, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:20:56.734, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:20:56.736, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:01.740, 214.63 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:01.742, 218.06 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],90%,54%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:01.744, 232.35 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],90%,48%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:01.747, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:01.748, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:01.750, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:01.752, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:01.754, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:06.755, 223.92 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:06.759, 194.24 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,55%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:06.760, 206.02 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],93%,56%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:06.762, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:06.764, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:06.766, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:06.768, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:06.769, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:11.771, 262.15 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,64%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:11.773, 249.00 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],95%,58%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:11.775, 252.59 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],88%,50%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:11.776, 40.81 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:11.778, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:11.780, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:11.782, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:11.783, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:16.785, 213.52 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,62%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:16.787, 217.71 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,56%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:16.789, 227.93 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],96%,56%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:16.791, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:16.792, 39.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:16.794, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:16.796, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:16.798, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:21.800, 277.43 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,61%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:21.801, 271.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,54%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:21.803, 299.86 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],93%,57%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:21.805, 40.81 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:21.806, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:21.808, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:21.810, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:21.811, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:26.813, 264.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,65%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:26.815, 268.52 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,54%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:26.817, 294.18 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],94%,54%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:26.818, 40.81 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:26.820, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:26.822, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:26.823, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:26.825, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:31.827, 216.10 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,63%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:31.829, 213.80 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,60%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:31.830, 219.75 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],94%,53%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:31.832, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:31.834, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:31.836, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:31.838, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:31.839, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:36.842, 284.25 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],95%,60%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:36.844, 266.08 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],89%,54%,57, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:36.846, 298.39 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],90%,51%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:36.854, 40.81 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:36.856, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:36.859, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:36.860, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:36.862, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:41.864, 212.19 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],99%,61%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:41.866, 217.22 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,60%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:41.868, 223.53 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],93%,52%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:41.870, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:41.871, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:41.873, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:41.875, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:41.876, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:46.878, 234.67 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,64%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:46.880, 165.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,57%,57, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:46.882, 177.71 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],93%,57%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:46.883, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:46.885, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:46.887, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:46.889, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:46.890, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:51.893, 283.58 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,64%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:51.894, 270.96 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,54%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:51.896, 286.35 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],93%,53%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:51.898, 40.81 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:51.900, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:51.901, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:51.903, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:51.905, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:21:56.907, 215.61 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,63%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:21:56.909, 205.97 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,53%,57, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:21:56.911, 217.79 W, 1515 MHz, 877 MHz, 1515 MHz, [N/A],94%,52%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:21:56.912, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:21:56.914, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:21:56.916, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:21:56.917, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:21:56.920, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:22:01.922, 285.71 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,62%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:22:01.924, 267.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,58%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:22:01.926, 300.83 W, 1492 MHz, 877 MHz, 1492 MHz, [N/A],93%,55%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:22:01.932, 40.81 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:22:01.934, 39.91 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:22:01.936, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,26, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:22:01.937, 41.38 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:22:01.939, 40.40 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:22:06.941, 213.03 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,63%,52, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:22:06.943, 217.71 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],93%,55%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:22:06.944, 233.32 W, 1522 MHz, 877 MHz, 1522 MHz, [N/A],93%,51%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:22:06.946, 40.84 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:22:06.948, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:22:06.949, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:22:06.951, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:22:06.953, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:22:11.955, 229.78 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],99%,67%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:22:11.958, 172.35 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,51%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:22:11.960, 183.10 W, 1500 MHz, 877 MHz, 1500 MHz, [N/A],100%,57%,57, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:22:11.961, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
4, 2022/08/02 18:22:11.963, 39.94 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
5, 2022/08/02 18:22:11.965, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,27, P0, 32768 MiB, 32506 MiB, 3 MiB
6, 2022/08/02 18:22:11.967, 41.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,28, P0, 32768 MiB, 32506 MiB, 3 MiB
7, 2022/08/02 18:22:11.969, 40.43 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
0, 2022/08/02 18:22:16.971, 207.93 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],100%,62%,53, P0, 32768 MiB, 25359 MiB, 7150 MiB
1, 2022/08/02 18:22:16.972, 161.59 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,56%,58, P0, 32768 MiB, 24497 MiB, 8012 MiB
2, 2022/08/02 18:22:16.974, 180.65 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A],94%,55%,58, P0, 32768 MiB, 25997 MiB, 6512 MiB
3, 2022/08/02 18:22:16.976, 40.87 W, 135 MHz, 877 MHz, 135 MHz, [N/A],0%,0%,25, P0, 32768 MiB, 32506 MiB, 3 MiB
