index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
3, 2022/01/06 11:20:42.008, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:20:42.010, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:20:42.012, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:20:42.014, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:20:42.016, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:20:47.018, 189.43 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 42 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:20:47.020, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:20:47.021, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:20:47.023, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:20:47.025, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:20:47.027, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:20:47.029, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:20:47.031, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:20:52.033, 184.71 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:20:52.035, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:20:52.037, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:20:52.039, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:20:52.040, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:20:52.042, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:20:52.044, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:20:52.046, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:20:57.048, 189.91 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:20:57.050, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:20:57.052, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:20:57.054, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:20:57.056, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:20:57.057, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:20:57.059, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:20:57.061, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:02.063, 200.56 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:02.065, 40.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:02.067, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:02.069, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:02.071, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:02.073, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:02.074, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:02.076, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:07.078, 202.02 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 42 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:07.080, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:07.082, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:07.085, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:07.087, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:07.089, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:07.091, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:07.094, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:12.096, 175.99 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 83 %, 31 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:12.098, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 35, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:12.100, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:12.101, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:12.103, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:12.105, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:12.107, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:12.109, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:17.111, 203.95 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 42 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:17.113, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:17.115, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:17.117, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:17.119, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:17.121, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:17.123, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:17.125, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:22.127, 187.01 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 42 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:22.130, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:22.132, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:22.134, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:22.136, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:22.138, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:22.140, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:22.142, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:27.144, 203.47 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:27.147, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:27.150, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:27.152, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:27.154, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:27.156, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:27.158, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:27.159, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:32.163, 187.98 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:32.164, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:32.166, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:32.168, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:32.170, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:32.172, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:32.174, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:32.176, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:37.178, 206.86 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:37.180, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:37.182, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:37.184, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:37.186, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:37.188, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:37.189, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:37.191, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:42.193, 189.07 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 47, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:42.195, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:42.197, 41.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:42.199, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:42.201, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:42.204, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:42.206, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:42.209, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:47.211, 187.98 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:47.213, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:47.216, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:47.218, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:47.220, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:47.222, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:47.224, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:47.226, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:52.228, 194.27 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:52.230, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:52.232, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:52.234, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:52.235, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:52.238, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:52.240, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:52.241, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:21:57.244, 202.37 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:21:57.246, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:21:57.248, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:21:57.250, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:21:57.252, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:21:57.254, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:21:57.256, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:21:57.258, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:22:02.260, 195.72 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:22:02.262, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:22:02.264, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:22:02.266, 39.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:22:02.267, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:22:02.269, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:22:02.271, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:22:02.273, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:22:07.276, 189.91 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 42 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:22:07.278, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:22:07.280, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:22:07.282, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:22:07.284, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:22:07.285, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:22:07.287, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:22:07.289, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:22:12.291, 188.46 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:22:12.293, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:22:12.295, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:22:12.297, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2022/01/06 11:22:12.299, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2022/01/06 11:22:12.301, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2022/01/06 11:22:12.303, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2022/01/06 11:22:12.304, 40.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2022/01/06 11:22:17.307, 186.88 W, 1530 MHz, 877 MHz, 1530 MHz, [N/A], 84 %, 41 %, 48, P0, 32510 MiB, 30530 MiB, 1980 MiB
1, 2022/01/06 11:22:17.308, 40.41 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 34, P0, 32510 MiB, 32507 MiB, 3 MiB
2, 2022/01/06 11:22:17.310, 40.98 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 30, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2022/01/06 11:22:17.314, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 27, P0, 32510 MiB, 32507 MiB, 3 MiB
